0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.382123805403323253e-06,6.951114477491877253e-06,1.089855397397679833e-05,1.542502011082545564e-05,2.074683169575685488e-05,2.709402536873273075e-05,3.472482784630912423e-05,4.391584471211822137e-05,5.497230823694467753e-05,6.823332388184004404e-05,8.405870900376524442e-05,1.028374446720866601e-04,1.249912641907428195e-04,1.509611520096476199e-04,1.811999103062437663e-04,2.161713533893535883e-04,2.563442980490130254e-04,3.021806603839891211e-04,3.541222375473567939e-04,4.125777977890797703e-04,4.779099040544696809e-04,5.504210678112795348e-04,6.303394715653147344e-04,7.178047792523831617e-04,8.128545891440909412e-04,9.154120618007159085e-04,1.025275231522805672e-03,1.142108479874112204e-03,1.265436604869494544e-03,1.394641855918992215e-03,1.528964223378820710e-03,1.667505175487505502e-03,1.809234928610369431e-03,1.953003223801098778e-03,2.097553468761813918e-03,2.241539994381020959e-03,2.383548073861119568e-03,2.522116264107339759e-03,2.655760556786198375e-03,2.782999772521786534e-03,2.902381597260327451e-03,3.012508645023935418e-03,3.112063935269112572e-03,3.199835194257322300e-03,3.274737426062401292e-03,3.335833247583437980e-03,3.382350540616845674e-03,3.413697040205351026e-03,3.429471549948764388e-03,3.429471549948761352e-03,3.413697040205354062e-03,3.382350540616851746e-03,3.335833247583440582e-03,3.274737426062399991e-03,3.199835194257322300e-03,3.112063935269124716e-03,3.012508645023949730e-03,2.902381597260335257e-03,2.782999772521798677e-03,2.655760556786212253e-03,2.522116264107344095e-03,2.383548073861126507e-03,2.241539994381030066e-03,2.097553468761822592e-03,1.953003223801102030e-03,1.809234928610365311e-03,1.667505175487508321e-03,1.528964223378816590e-03,1.394641855918984626e-03,1.265436604869491074e-03,1.142108479874111770e-03,1.025275231522805672e-03,9.154120618007154748e-04,8.128545891440924591e-04,7.178047792523834869e-04,6.303394715653161439e-04,5.504210678112795348e-04,4.779099040544705483e-04,4.125777977890799871e-04,3.541222375473572275e-04,3.021806603839890669e-04,2.563442980490127001e-04,2.161713533893543473e-04,1.811999103062444439e-04,1.509611520096483246e-04,1.249912641907431989e-04,1.028374446720870124e-04,8.405870900376548837e-05,6.823332388184011181e-05,5.497230823694470464e-05,4.391584471211828236e-05,3.472482784630914456e-05,2.709402536873276463e-05,2.074683169575684472e-05,1.542502011082546581e-05,1.089855397397680511e-05,6.951114477491873864e-06,3.382123805403327911e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.951114477491868782e-06,1.428521997854108410e-05,2.239505186622919503e-05,3.169140353502334099e-05,4.261741733868316555e-05,5.564393584248578984e-05,7.129906151972405779e-05,9.014790635074104372e-05,1.128142038990427858e-04,1.399907386064473994e-04,1.724111377594051472e-04,2.108680202709939638e-04,2.562208577209352752e-04,3.093674120736313016e-04,3.712281393747085285e-04,4.427449186219802025e-04,5.248689723328293271e-04,6.185364396761850424e-04,7.246412766671969001e-04,8.440089281475954969e-04,9.773695600433461843e-04,1.125329986876197298e-03,1.288344772415927521e-03,1.466687566032283049e-03,1.660423806859380805e-03,1.869385877170702277e-03,2.093151732384518175e-03,2.331027970174276258e-03,2.582038206032442017e-03,2.844917490369822631e-03,3.118113334595289023e-03,3.399793716726522228e-03,3.687862219345264692e-03,3.979980223857458761e-03,4.273595855367111167e-03,4.565979152242331980e-03,4.854262733112095149e-03,5.135487059717568775e-03,5.406649253099362132e-03,5.664754317283234551e-03,5.906867560970343635e-03,6.130166983625646472e-03,6.331994405747304322e-03,6.509904170386714671e-03,6.661708319476680913e-03,6.785517248926511806e-03,6.879774965384426871e-03,6.943288200023866111e-03,6.975248776344441723e-03,6.975248776344445192e-03,6.943288200023862641e-03,6.879774965384427739e-03,6.785517248926517878e-03,6.661708319476685250e-03,6.509904170386730284e-03,6.331994405747317332e-03,6.130166983625670758e-03,5.906867560970355778e-03,5.664754317283247562e-03,5.406649253099369071e-03,5.135487059717583520e-03,4.854262733112106425e-03,4.565979152242341521e-03,4.273595855367118106e-03,3.979980223857463965e-03,3.687862219345255585e-03,3.399793716726514422e-03,3.118113334595278615e-03,2.844917490369807886e-03,2.582038206032431175e-03,2.331027970174277993e-03,2.093151732384517742e-03,1.869385877170701192e-03,1.660423806859380805e-03,1.466687566032285001e-03,1.288344772415929472e-03,1.125329986876198165e-03,9.773695600433472686e-04,8.440089281475949548e-04,7.246412766671979843e-04,6.185364396761859097e-04,5.248689723328294355e-04,4.427449186219804735e-04,3.712281393747091248e-04,3.093674120736322232e-04,2.562208577209361426e-04,2.108680202709945330e-04,1.724111377594056080e-04,1.399907386064475079e-04,1.128142038990427316e-04,9.014790635074103017e-05,7.129906151972403069e-05,5.564393584248585083e-05,4.261741733868312489e-05,3.169140353502334099e-05,2.239505186622920181e-05,1.428521997854110443e-05,6.951114477491875559e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.089855397397679325e-05,2.239505186622921536e-05,3.510231869377069083e-05,4.966103433221243823e-05,6.676247876005447768e-05,8.713858885889106971e-05,1.116126695508627931e-04,1.410627780596566190e-04,1.764566747384746124e-04,2.188700742944991247e-04,2.694388973595853386e-04,3.293889899213549690e-04,4.000498221645409610e-04,4.828077951715245737e-04,5.790810099146887066e-04,6.903182434363884382e-04,8.179807014788362252e-04,9.635038291179342422e-04,1.128255003517946017e-03,1.313492776633826348e-03,1.520325692150481566e-03,1.749669229121255309e-03,2.002201589038813713e-03,2.278319979146395478e-03,2.578099146143755013e-03,2.901253822326997633e-03,3.247106651048733625e-03,3.614563048545794445e-03,4.002094304279450905e-03,4.407730011194889094e-03,4.829060653820858168e-03,5.263250875754234455e-03,5.707063612135457840e-03,6.156894922435176415e-03,6.608819010197821038e-03,7.058642584949888395e-03,7.501967421564749265e-03,7.934259716040874960e-03,8.350924633054741461e-03,8.747384295613939986e-03,9.119157383006877213e-03,9.461938479034558147e-03,9.771675344297493793e-03,1.004464236786586397e-02,1.027750857719207656e-02,1.046739874210642421e-02,1.061194629069251404e-02,1.070933695404289662e-02,1.075834226687843488e-02,1.075834226687844355e-02,1.070933695404290009e-02,1.061194629069251924e-02,1.046739874210643115e-02,1.027750857719209911e-02,1.004464236786588305e-02,9.771675344297511140e-03,9.461938479034572025e-03,9.119157383006898029e-03,8.747384295613960803e-03,8.350924633054762278e-03,7.934259716040883634e-03,7.501967421564757071e-03,7.058642584949893599e-03,6.608819010197824508e-03,6.156894922435175548e-03,5.707063612135435289e-03,5.263250875754214506e-03,4.829060653820846025e-03,4.407730011194879553e-03,4.002094304279435293e-03,3.614563048545787940e-03,3.247106651048727553e-03,2.901253822326994164e-03,2.578099146143755013e-03,2.278319979146395911e-03,2.002201589038814580e-03,1.749669229121253791e-03,1.520325692150480265e-03,1.313492776633824830e-03,1.128255003517946234e-03,9.635038291179343507e-04,8.179807014788362252e-04,6.903182434363890887e-04,5.790810099146905497e-04,4.828077951715259832e-04,4.000498221645420452e-04,3.293889899213559990e-04,2.694388973595863144e-04,2.188700742944994771e-04,1.764566747384747208e-04,1.410627780596566190e-04,1.116126695508626846e-04,8.713858885889117813e-05,6.676247876005451834e-05,4.966103433221235691e-05,3.510231869377066372e-05,2.239505186622920519e-05,1.089855397397681358e-05,0.000000000000000000e+00
0.000000000000000000e+00,1.542502011082545903e-05,3.169140353502336132e-05,4.966103433221246533e-05,7.023451038387316383e-05,9.438266094573131071e-05,1.231316877606059912e-04,1.576362256492046233e-04,1.991223309216675458e-04,2.489418106496628759e-04,3.085975125832563035e-04,3.796693193320329436e-04,4.638598745106441894e-04,5.630162267029906404e-04,6.790599178966783478e-04,8.139498895165916872e-04,9.696828499828140900e-04,1.148268706940104361e-03,1.351676711847053748e-03,1.581775924507177085e-03,1.840278510477091466e-03,2.128682940019162133e-03,2.448214874251790959e-03,2.799766693282797463e-03,3.183837981568733537e-03,3.600479414768585542e-03,4.049242337794817931e-03,4.529136168308003398e-03,5.038595588138928931e-03,5.575459253714398940e-03,6.136961450603788462e-03,6.719737741841072878e-03,7.319845229281120302e-03,7.932797581153666969e-03,8.553614498765535132e-03,9.176884823248082287e-03,9.796842040791547274e-03,1.040745055115427885e-02,1.100250073513530172e-02,1.157571060356622772e-02,1.212083163975502184e-02,1.263175636076719136e-02,1.310262511735352069e-02,1.352792972061656919e-02,1.390261161550483682e-02,1.422215250489351074e-02,1.448265555064804852e-02,1.468091552745554723e-02,1.481447657061361542e-02,1.488167643186757809e-02,1.488167643186758329e-02,1.481447657061362409e-02,1.468091552745555417e-02,1.448265555064805372e-02,1.422215250489351594e-02,1.390261161550485937e-02,1.352792972061658480e-02,1.310262511735353803e-02,1.263175636076720176e-02,1.212083163975502705e-02,1.157571060356625027e-02,1.100250073513532080e-02,1.040745055115428752e-02,9.796842040791561151e-03,9.176884823248070144e-03,8.553614498765526458e-03,7.932797581153656560e-03,7.319845229281104690e-03,6.719737741841040786e-03,6.136961450603776319e-03,5.575459253714382460e-03,5.038595588138915921e-03,4.529136168307991255e-03,4.049242337794812727e-03,3.600479414768582940e-03,3.183837981568730935e-03,2.799766693282793994e-03,2.448214874251786622e-03,2.128682940019158230e-03,1.840278510477091900e-03,1.581775924507177519e-03,1.351676711847054832e-03,1.148268706940104144e-03,9.696828499828136563e-04,8.139498895165927714e-04,6.790599178966797572e-04,5.630162267029917246e-04,4.638598745106448399e-04,3.796693193320332146e-04,3.085975125832564120e-04,2.489418106496629843e-04,1.991223309216674645e-04,1.576362256492044335e-04,1.231316877606059641e-04,9.438266094573144623e-05,7.023451038387298765e-05,4.966103433221232981e-05,3.169140353502331389e-05,1.542502011082544887e-05,0.000000000000000000e+00
0.000000000000000000e+00,2.074683169575686843e-05,4.261741733868319943e-05,6.676247876005451834e-05,9.438266094573139202e-05,1.267730133071252321e-04,1.652960044893982984e-04,2.114880105268698136e-04,2.669739894636487037e-04,3.335430620839516420e-04,4.131842342144803636e-04,5.079785510945549398e-04,6.201653755089278760e-04,7.521745073397896305e-04,9.065263685896263234e-04,1.085780122727585204e-03,1.292537062988495132e-03,1.529409594880105699e-03,1.798949170695745940e-03,2.103566799230175820e-03,2.445458358092980795e-03,2.826530561414540999e-03,3.248324338330107336e-03,3.711936803309812214e-03,4.217944888115281350e-03,4.766333858630389213e-03,5.356433695407538699e-03,5.986866076481691182e-03,6.655504446251791183e-03,7.359449326146697869e-03,8.095020601692398676e-03,8.857768014133841905e-03,9.642500513296708986e-03,1.044333451813425975e-02,1.125376051128425953e-02,1.206672679323877138e-02,1.287473866804020144e-02,1.366997084990165603e-02,1.444439048792621819e-02,1.518988791716465933e-02,1.589841206490603953e-02,1.656210737095072799e-02,1.717344911312618932e-02,1.772537415282560147e-02,1.821140431452027489e-02,1.862575987060722041e-02,1.896346090081943436e-02,1.922041461720385216e-02,1.939348707737464581e-02,1.948055803991011192e-02,1.948055803991014662e-02,1.939348707737461805e-02,1.922041461720382788e-02,1.896346090081941008e-02,1.862575987060721347e-02,1.821140431452028530e-02,1.772537415282561882e-02,1.717344911312618239e-02,1.656210737095070717e-02,1.589841206490604300e-02,1.518988791716466280e-02,1.444439048792622859e-02,1.366997084990166471e-02,1.287473866804021878e-02,1.206672679323877485e-02,1.125376051128423871e-02,1.044333451813424588e-02,9.642500513296689904e-03,8.857768014133833231e-03,8.095020601692372655e-03,7.359449326146680521e-03,6.655504446251770366e-03,5.986866076481676437e-03,5.356433695407526556e-03,4.766333858630383141e-03,4.217944888115273544e-03,3.711936803309807010e-03,3.248324338330104734e-03,2.826530561414537530e-03,2.445458358092976892e-03,2.103566799230175820e-03,1.798949170695748542e-03,1.529409594880106566e-03,1.292537062988493614e-03,1.085780122727586072e-03,9.065263685896278413e-04,7.521745073397904978e-04,6.201653755089291771e-04,5.079785510945553735e-04,4.131842342144805263e-04,3.335430620839514252e-04,2.669739894636484869e-04,2.114880105268696780e-04,1.652960044893983255e-04,1.267730133071252863e-04,9.438266094573141913e-05,6.676247876005440992e-05,4.261741733868309101e-05,2.074683169575681422e-05,0.000000000000000000e+00
0.000000000000000000e+00,2.709402536873274092e-05,5.564393584248583050e-05,8.713858885889116457e-05,1.231316877606059641e-04,1.652960044893982984e-04,2.153860898111544723e-04,2.753848444208193921e-04,3.473749049505784605e-04,4.336488257539526485e-04,5.367562779941232676e-04,6.593489634781655529e-04,8.042748322437908142e-04,9.746245143815259783e-04,1.173592581709387685e-03,1.404406877327587068e-03,1.670337041625786839e-03,1.974656971563290304e-03,2.320551321807347821e-03,2.711012595880588419e-03,3.148745960138605877e-03,3.636076103677470060e-03,4.174851521549329154e-03,4.766347606261985698e-03,5.411172488298385784e-03,6.109179739285079506e-03,6.859391677654699988e-03,7.659936654940899259e-03,8.508003331109792455e-03,9.399814492079994199e-03,1.033062239670618811e-02,1.129472697537601752e-02,1.228551746583629763e-02,1.329553729886330353e-02,1.431657127457310053e-02,1.533975333686642649e-02,1.635569259308551626e-02,1.735461466747881959e-02,1.832651504237806442e-02,1.926132074347381568e-02,2.014905656959876251e-02,2.098001204855691471e-02,2.174490540646994638e-02,2.243504105025373799e-02,2.304245735833117606e-02,2.356006192870100865e-02,2.398175182156299379e-02,2.430251673390308731e-02,2.451852343810404303e-02,2.462718019358951099e-02,2.462718019358956303e-02,2.451852343810407425e-02,2.430251673390309772e-02,2.398175182156300767e-02,2.356006192870101559e-02,2.304245735833118300e-02,2.243504105025374493e-02,2.174490540646993944e-02,2.098001204855692164e-02,2.014905656959876945e-02,1.926132074347381568e-02,1.832651504237807136e-02,1.735461466747883694e-02,1.635569259308553708e-02,1.533975333686643863e-02,1.431657127457309359e-02,1.329553729886327577e-02,1.228551746583626120e-02,1.129472697537599324e-02,1.033062239670616035e-02,9.399814492079969913e-03,8.508003331109773373e-03,7.659936654940875840e-03,6.859391677654680039e-03,6.109179739285063894e-03,5.411172488298372774e-03,4.766347606261975289e-03,4.174851521549321348e-03,3.636076103677465289e-03,3.148745960138599805e-03,2.711012595880590154e-03,2.320551321807344785e-03,1.974656971563291605e-03,1.670337041625786839e-03,1.404406877327587068e-03,1.173592581709387902e-03,9.746245143815270625e-04,8.042748322437901637e-04,6.593489634781655529e-04,5.367562779941227255e-04,4.336488257539522690e-04,3.473749049505780811e-04,2.753848444208192294e-04,2.153860898111541742e-04,1.652960044893982713e-04,1.231316877606060726e-04,8.713858885889119168e-05,5.564393584248574919e-05,2.709402536873267315e-05,0.000000000000000000e+00
0.000000000000000000e+00,3.472482784630908357e-05,7.129906151972405779e-05,1.116126695508627931e-04,1.576362256492044335e-04,2.114880105268698949e-04,2.753848444208193379e-04,3.518302761496660386e-04,4.434411534772754698e-04,5.530981324640981984e-04,6.840012264094150326e-04,8.394577526372012021e-04,1.023013227203642102e-03,1.238515456977580054e-03,1.489925956585089585e-03,1.781225509828007064e-03,2.116430502298033769e-03,2.499549015144311367e-03,2.934462020755866738e-03,3.424792770123678224e-03,3.973788017950586997e-03,4.584203511156136751e-03,5.258187274760415912e-03,5.997162232150323596e-03,6.801713106731163867e-03,7.671482742878852484e-03,8.605082432546984350e-03,9.600020306251467669e-03,1.065265132466820981e-02,1.175815178949563694e-02,1.291052054789257678e-02,1.410260820990720011e-02,1.532617477001950446e-02,1.657197506771837178e-02,1.782987058586000748e-02,1.908896521585836184e-02,2.033776185711250531e-02,2.156433609828431117e-02,2.275652277389055358e-02,2.390211091353544939e-02,2.498904250350442516e-02,2.600561055059338877e-02,2.694065215539515751e-02,2.778373263871600565e-02,2.852531718757968585e-02,2.915692696207457246e-02,2.967127709835380711e-02,3.006239452804079088e-02,3.032571398839250046e-02,3.045815100725544552e-02,3.045815100725547675e-02,3.032571398839252474e-02,3.006239452804077353e-02,2.967127709835386262e-02,2.915692696207458981e-02,2.852531718757969972e-02,2.778373263871600565e-02,2.694065215539516445e-02,2.600561055059341306e-02,2.498904250350445985e-02,2.390211091353544939e-02,2.275652277389056052e-02,2.156433609828435974e-02,2.033776185711251225e-02,1.908896521585833755e-02,1.782987058585996237e-02,1.657197506771834403e-02,1.532617477001948364e-02,1.410260820990715674e-02,1.291052054789257157e-02,1.175815178949560572e-02,1.065265132466818379e-02,9.600020306251443383e-03,8.605082432546963533e-03,7.671482742878842076e-03,6.801713106731153459e-03,5.997162232150319260e-03,5.258187274760404636e-03,4.584203511156133282e-03,3.973788017950583527e-03,3.424792770123675188e-03,2.934462020755867605e-03,2.499549015144307898e-03,2.116430502298031601e-03,1.781225509828005763e-03,1.489925956585089152e-03,1.238515456977580488e-03,1.023013227203641452e-03,8.394577526372003348e-04,6.840012264094150326e-04,5.530981324640978731e-04,4.434411534772750903e-04,3.518302761496656592e-04,2.753848444208192837e-04,2.114880105268698136e-04,1.576362256492048672e-04,1.116126695508629150e-04,7.129906151972413911e-05,3.472482784630914456e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.391584471211819427e-05,9.014790635074101661e-05,1.410627780596563209e-04,1.991223309216673832e-04,2.669739894636488121e-04,3.473749049505785147e-04,4.434411534772756867e-04,5.584172881266683203e-04,6.958647244952571127e-04,8.597373782399819362e-04,1.054098362351072165e-03,1.283291922270904384e-03,1.552031825403846124e-03,1.865150830787748806e-03,2.227475308493791738e-03,2.643852528883836386e-03,3.119101119059192618e-03,3.657862498695790398e-03,4.264437444024984578e-03,4.942640156784928671e-03,5.695659949018865714e-03,6.525921616674513169e-03,7.434946096589462559e-03,8.423217512409115343e-03,9.490062924127060096e-03,1.063355030374825080e-02,1.185040950820658023e-02,1.313598029720993050e-02,1.448419061997575225e-02,1.588756743114938877e-02,1.733728121492005003e-02,1.882322424615464132e-02,2.033412145645412117e-02,2.185767166134744074e-02,2.338071589902002492e-02,2.488942878013560012e-02,2.636952809053560304e-02,2.780649744834469417e-02,2.918581660364983135e-02,3.049319397655249689e-02,3.171479623793934527e-02,3.283747011474006522e-02,3.384895210701142909e-02,3.473806239227493486e-02,3.549487981685888610e-02,3.611089549160922951e-02,3.657914308432289041e-02,3.689430440749900258e-02,3.705278932303099348e-02,3.705278932303109063e-02,3.689430440749901646e-02,3.657914308432291123e-02,3.611089549160925033e-02,3.549487981685892773e-02,3.473806239227499038e-02,3.384895210701142215e-02,3.283747011474010685e-02,3.171479623793939384e-02,3.049319397655258015e-02,2.918581660364985911e-02,2.780649744834472886e-02,2.636952809053564120e-02,2.488942878013564175e-02,2.338071589902003880e-02,2.185767166134743381e-02,2.033412145645411076e-02,1.882322424615461703e-02,1.733728121492002228e-02,1.588756743114936795e-02,1.448419061997573837e-02,1.313598029720993050e-02,1.185040950820657156e-02,1.063355030374822478e-02,9.490062924127030605e-03,8.423217512409097996e-03,7.434946096589453018e-03,6.525921616674507965e-03,5.695659949018862245e-03,4.942640156784924334e-03,4.264437444024984578e-03,3.657862498695786495e-03,3.119101119059190016e-03,2.643852528883834218e-03,2.227475308493790437e-03,1.865150830787747288e-03,1.552031825403846124e-03,1.283291922270903300e-03,1.054098362351071298e-03,8.597373782399803099e-04,6.958647244952563538e-04,5.584172881266674529e-04,4.434411534772753614e-04,3.473749049505781895e-04,2.669739894636488664e-04,1.991223309216679253e-04,1.410627780596568901e-04,9.014790635074124701e-05,4.391584471211827558e-05,0.000000000000000000e+00
0.000000000000000000e+00,5.497230823694466398e-05,1.128142038990427045e-04,1.764566747384744769e-04,2.489418106496629301e-04,3.335430620839517505e-04,4.336488257539527569e-04,5.530981324640986321e-04,6.958647244952576548e-04,8.662948584624173467e-04,1.069219826176134175e-03,1.309571524056894493e-03,1.592602710854702612e-03,1.924013194825121773e-03,2.309621264967834115e-03,2.755196659867167972e-03,3.266503015945168825e-03,3.849244370538829150e-03,4.508881685680974846e-03,5.250430460903796406e-03,6.078283555670342501e-03,6.996046525206034601e-03,8.006373272853585868e-03,9.110803527062370094e-03,1.030960958275674126e-02,1.160165997505660344e-02,1.298430663838523978e-02,1.445330105274722846e-02,1.600274389095227706e-02,1.762507159337567408e-02,1.931108206097128036e-02,2.105000030302239117e-02,2.282958346670842242e-02,2.463626328474967375e-02,2.645532267941366408e-02,2.827110212426558675e-02,3.006723044627696712e-02,3.182687409192002520e-02,3.353299850501018087e-02,3.516863517489224322e-02,3.671714809515624900e-02,3.816249379178636436e-02,3.948946968746739478e-02,4.068394630775187815e-02,4.173307964224593630e-02,4.262550078801243675e-02,4.335148076716557192e-02,4.390306908097851846e-02,4.427420510776091528e-02,4.446080185665594181e-02,4.446080185665596957e-02,4.427420510776093610e-02,4.390306908097851846e-02,4.335148076716560661e-02,4.262550078801245063e-02,4.173307964224599875e-02,4.068394630775187815e-02,3.948946968746742947e-02,3.816249379178643375e-02,3.671714809515632533e-02,3.516863517489226404e-02,3.353299850501021556e-02,3.182687409192012234e-02,3.006723044627701222e-02,2.827110212426557981e-02,2.645532267941364674e-02,2.463626328474975355e-02,2.282958346670845712e-02,2.105000030302238770e-02,1.931108206097120056e-02,1.762507159337565327e-02,1.600274389095227359e-02,1.445330105274724060e-02,1.298430663838523111e-02,1.160165997505657569e-02,1.030960958275672044e-02,9.110803527062337134e-03,8.006373272853578929e-03,6.996046525206025928e-03,6.078283555670343369e-03,5.250430460903797274e-03,4.508881685680972244e-03,3.849244370538820910e-03,3.266503015945167523e-03,2.755196659867167105e-03,2.309621264967833248e-03,1.924013194825121122e-03,1.592602710854702612e-03,1.309571524056893192e-03,1.069219826176133308e-03,8.662948584624173467e-04,6.958647244952573295e-04,5.530981324640978731e-04,4.336488257539521606e-04,3.335430620839515878e-04,2.489418106496632012e-04,1.764566747384751274e-04,1.128142038990431788e-04,5.497230823694483338e-05,0.000000000000000000e+00
