,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,-1.0,-1.0002159,-1.0003707,-1.0004725,-1.0005296,-1.0005499,-1.0005413,-1.0005109,-1.0004658,-1.000412,-1.000355,-1.0002993,-1.0002489,-1.0002064,-1.0001734,-1.0001513,-1.0001397,-1.0001382,-1.0001454,-1.0001597,-1.0001792,-1.0002018,-1.0002254,-1.0002483,-1.0002688,-1.0002851,-1.0002971,-1.0003035,-1.0003042,-1.0002992,-1.0002888,-1.0002737,-1.0002542,-1.0002315,-1.0002062,-1.0001792,-1.0001518,-1.0001243,-1.0000979,-1.0000728,-1.0000503,-1.0000303,-1.0000134,-0.99999994,-0.99999005,-0.9999836,-0.99998075,-0.9999815,-0.999986,-0.9999934,-1.0000042,-1.0000175,-1.0000334,-1.0000517,-1.0000719,-1.0000937,-1.0001171,-1.0001415,-1.0001671,-1.000193,-1.00022,-1.000247,-1.0002744,-1.0003017,-1.0003289,-1.0003563,-1.000383,-1.0004098,-1.0004363,-1.0004623,-1.0004882,-1.0005137,-1.0005388,-1.0005639,-1.0005885,-1.000613,-1.000637,-1.0006614,-1.0006853,-1.0007092,-1.0007334,-1.0007571,-1.0007813,-1.0008051,-1.0008295,-1.0008535,-1.0008779,-1.0009025,-1.0009271,-1.000952,-1.0009767,-1.0010018,-1.001027,-1.0010524,-1.0010775,-1.0011028,-1.0011282,-1.0011537,-1.0011791,-1.0012044,-1.0012295,-1.0012548,-1.0012798,-1.0013044,-1.0013288,-1.001353,-1.0013769,-1.0014005,-1.0014237,-1.0014464,-1.0014687,-1.0014905,-1.0015123,-1.0015332,-1.0015535,-1.0015739,-1.0015934,-1.0016125,-1.0016311,-1.0016493,-1.001667,-1.0016844,-1.0017011,-1.0017174,-1.0017337,-1.0017493,-1.0017647,-1.0017799,-1.0017947,-1.0018096,-1.0018241,-1.0018386,-1.0018531,-1.0018675,-1.0018818,-1.0018965,-1.0019109,-1.001926,-1.0019408,-1.001956,-1.0019715,-1.0019873,-1.0020036,-1.00202,-1.0020369,-1.0020542,-1.0020721,-1.0020902,-1.0021093,-1.0021286,-1.0021483,-1.0021687,-1.0021898,-1.0022111,-1.002233,-1.0022557,-1.0022787,-1.0023023,-1.0023264,-1.0023508,-1.0023757,-1.0024011,-1.002427,-1.0024531,-1.0024796,-1.0025064,-1.0025333,-1.0025606,-1.0025883,-1.002616,-1.0026441,-1.0026721,-1.0026999,-1.002728,-1.0027562,-1.0027846,-1.0028127,-1.0028406,-1.0028689,-1.0028968,-1.0029246,-1.0029527,-1.0029805,-1.0030081,-1.0030358,-1.0030636,-1.0030912,-1.003119,-1.0031468,-1.0031744,-1.0032023,-1.0032306,-1.0032591,-1.0032877,-1.0033168,-1.0033463,-1.0033765,-1.0034072,-1.0034388,-1.0034709,-1.0035043
1,-0.9921126,-0.9926056,-0.9930389,-0.9934204,-0.993758,-0.9940591,-0.99433064,-0.9945789,-0.9948096,-0.99502766,-0.9952373,-0.99544144,-0.9956427,-0.99584246,-0.99604154,-0.99623984,-0.99643695,-0.9966319,-0.99682325,-0.99701005,-0.99719024,-0.9973631,-0.997527,-0.99768114,-0.99782515,-0.99795824,-0.9980806,-0.9981923,-0.9982938,-0.9983857,-0.99846905,-0.99854445,-0.9986128,-0.9986754,-0.99873304,-0.99878645,-0.998837,-0.99888533,-0.99893194,-0.99897754,-0.99902284,-0.999068,-0.9991133,-0.9991593,-0.99920577,-0.9992531,-0.9993012,-0.9993501,-0.9993993,-0.99944913,-0.9994993,-0.9995495,-0.9995998,-0.99965,-0.9996998,-0.9997492,-0.99979776,-0.9998455,-0.99989265,-0.9999387,-0.99998367,-1.0000273,-1.0000701,-1.0001115,-1.0001516,-1.0001907,-1.0002285,-1.0002651,-1.000301,-1.0003356,-1.0003691,-1.0004015,-1.0004334,-1.0004646,-1.0004948,-1.0005248,-1.0005538,-1.0005827,-1.0006112,-1.0006391,-1.000667,-1.0006943,-1.0007219,-1.0007491,-1.0007763,-1.0008035,-1.0008307,-1.0008578,-1.0008849,-1.0009122,-1.0009395,-1.0009668,-1.0009942,-1.0010213,-1.0010488,-1.001076,-1.0011032,-1.0011305,-1.0011573,-1.0011843,-1.0012112,-1.0012376,-1.0012639,-1.00129,-1.0013155,-1.001341,-1.0013658,-1.0013902,-1.0014145,-1.001438,-1.0014613,-1.001484,-1.0015062,-1.001528,-1.0015488,-1.0015694,-1.0015894,-1.001609,-1.0016278,-1.001646,-1.001664,-1.0016816,-1.0016984,-1.0017148,-1.0017308,-1.0017467,-1.0017619,-1.0017769,-1.0017918,-1.0018063,-1.0018204,-1.0018349,-1.0018488,-1.0018631,-1.0018771,-1.0018914,-1.0019053,-1.00192,-1.0019342,-1.001949,-1.001964,-1.0019794,-1.001995,-1.002011,-1.0020274,-1.0020441,-1.0020617,-1.0020795,-1.0020976,-1.0021163,-1.0021358,-1.0021557,-1.0021759,-1.002197,-1.0022182,-1.0022403,-1.0022628,-1.0022856,-1.0023091,-1.002333,-1.0023569,-1.0023818,-1.002407,-1.0024321,-1.0024581,-1.0024841,-1.0025101,-1.0025367,-1.0025632,-1.00259,-1.0026168,-1.0026437,-1.0026705,-1.0026972,-1.0027245,-1.0027515,-1.0027783,-1.0028048,-1.0028316,-1.002858,-1.0028844,-1.0029106,-1.0029368,-1.002963,-1.0029889,-1.0030148,-1.0030407,-1.0030662,-1.003092,-1.0031178,-1.0031437,-1.0031699,-1.0031961,-1.0032227,-1.0032498,-1.0032768,-1.0033048,-1.0033333,-1.0033625,-1.0033925,-1.0034237
2,-0.984108,-0.9849014,-0.98563516,-0.9863165,-0.9869526,-0.9875498,-0.98811394,-0.9886503,-0.9891633,-0.9896563,-0.99013263,-0.99059385,-0.9910418,-0.9914768,-0.9918991,-0.99230874,-0.9927048,-0.9930868,-0.993454,-0.9938053,-0.99414045,-0.9944587,-0.99475974,-0.9950438,-0.9953108,-0.9955613,-0.99579597,-0.99601537,-0.99622065,-0.9964129,-0.9965928,-0.9967619,-0.9969212,-0.99707186,-0.9972145,-0.9973505,-0.99748045,-0.9976054,-0.99772567,-0.99784195,-0.9979547,-0.9980645,-0.9981717,-0.9982759,-0.9983781,-0.9984779,-0.9985754,-0.99867064,-0.9987637,-0.9988544,-0.9989427,-0.9990293,-0.99911296,-0.99919415,-0.9992729,-0.999349,-0.99942267,-0.99949366,-0.99956214,-0.9996279,-0.9996913,-0.9997522,-0.9998107,-0.99986666,-0.9999205,-0.9999721,-1.0000217,-1.0000693,-1.000115,-1.0001589,-1.0002016,-1.0002424,-1.000282,-1.0003204,-1.0003575,-1.0003937,-1.0004293,-1.0004637,-1.0004975,-1.0005307,-1.0005634,-1.0005957,-1.0006276,-1.0006591,-1.0006907,-1.0007218,-1.0007526,-1.0007836,-1.0008143,-1.0008447,-1.0008752,-1.0009056,-1.000936,-1.0009661,-1.0009962,-1.0010262,-1.0010557,-1.0010854,-1.0011148,-1.0011439,-1.0011727,-1.0012014,-1.0012295,-1.0012574,-1.0012847,-1.0013118,-1.0013384,-1.0013645,-1.00139,-1.0014147,-1.0014393,-1.0014632,-1.0014864,-1.0015091,-1.0015309,-1.0015523,-1.0015731,-1.0015935,-1.0016129,-1.0016317,-1.0016503,-1.001668,-1.0016851,-1.0017021,-1.0017184,-1.0017343,-1.0017495,-1.0017649,-1.0017798,-1.0017943,-1.0018086,-1.0018227,-1.0018368,-1.0018508,-1.0018648,-1.0018785,-1.0018926,-1.0019068,-1.0019209,-1.0019356,-1.0019503,-1.0019653,-1.0019805,-1.001996,-1.0020124,-1.002029,-1.002046,-1.0020634,-1.0020813,-1.0020999,-1.0021187,-1.0021381,-1.0021583,-1.0021787,-1.0021995,-1.0022209,-1.002243,-1.0022656,-1.0022883,-1.0023116,-1.0023354,-1.0023593,-1.0023836,-1.0024086,-1.0024335,-1.0024589,-1.0024843,-1.0025101,-1.0025357,-1.0025616,-1.0025874,-1.0026132,-1.0026393,-1.002665,-1.0026909,-1.0027163,-1.0027419,-1.0027674,-1.0027928,-1.0028176,-1.0028425,-1.0028671,-1.0028918,-1.0029161,-1.0029404,-1.0029644,-1.0029886,-1.0030122,-1.0030361,-1.0030597,-1.0030838,-1.0031078,-1.003132,-1.0031563,-1.0031811,-1.0032063,-1.003232,-1.0032581,-1.0032853,-1.0033128,-1.0033417
3,-0.97599006,-0.97710466,-0.97815734,-0.97915465,-0.98010254,-0.9810064,-0.9818708,-0.98269975,-0.9834966,-0.98426396,-0.98500365,-0.98571706,-0.9864051,-0.9870682,-0.98770654,-0.98831993,-0.9889084,-0.98947173,-0.99000967,-0.99052256,-0.9910101,-0.99147296,-0.99191135,-0.9923265,-0.9927189,-0.9930893,-0.9934393,-0.99376994,-0.9940825,-0.99437815,-0.99465847,-0.99492425,-0.9951771,-0.9954176,-0.99564725,-0.9958669,-0.9960774,-0.9962795,-0.99647367,-0.99666065,-0.99684083,-0.9970147,-0.9971826,-0.9973448,-0.9975013,-0.9976527,-0.99779886,-0.9979397,-0.9980757,-0.9982069,-0.998333,-0.9984545,-0.9985712,-0.9986835,-0.998791,-0.9988941,-0.9989928,-0.9990872,-0.9991774,-0.9992635,-0.9993459,-0.9994246,-0.99949956,-0.9995711,-0.9996396,-0.9997047,-0.99976707,-0.9998266,-0.99988353,-0.9999383,-0.99999064,-1.000041,-1.0000895,-1.0001364,-1.0001816,-1.0002255,-1.0002681,-1.0003096,-1.0003499,-1.0003896,-1.0004283,-1.0004663,-1.0005039,-1.0005409,-1.0005772,-1.0006132,-1.0006487,-1.0006843,-1.0007193,-1.000754,-1.0007886,-1.0008228,-1.0008569,-1.0008905,-1.000924,-1.0009573,-1.0009903,-1.0010229,-1.0010552,-1.0010872,-1.0011188,-1.0011498,-1.0011804,-1.0012106,-1.0012403,-1.0012695,-1.0012978,-1.0013258,-1.0013533,-1.0013797,-1.001406,-1.0014312,-1.001456,-1.0014799,-1.0015032,-1.0015255,-1.0015475,-1.0015687,-1.001589,-1.001609,-1.0016282,-1.0016466,-1.0016644,-1.0016817,-1.0016986,-1.0017151,-1.0017308,-1.0017463,-1.0017614,-1.0017763,-1.0017909,-1.0018051,-1.0018191,-1.0018332,-1.001847,-1.0018615,-1.0018752,-1.0018895,-1.0019038,-1.0019178,-1.0019326,-1.0019475,-1.0019627,-1.0019783,-1.0019941,-1.0020107,-1.0020274,-1.0020448,-1.0020623,-1.0020806,-1.0020993,-1.0021185,-1.0021383,-1.0021584,-1.002179,-1.0022001,-1.002222,-1.002244,-1.0022665,-1.0022894,-1.0023125,-1.0023364,-1.0023602,-1.0023842,-1.002409,-1.0024335,-1.0024583,-1.0024831,-1.0025083,-1.0025332,-1.0025581,-1.0025831,-1.0026081,-1.0026329,-1.0026578,-1.0026823,-1.0027068,-1.0027307,-1.0027547,-1.002778,-1.0028015,-1.0028249,-1.0028478,-1.0028703,-1.0028929,-1.0029155,-1.0029376,-1.0029595,-1.0029814,-1.0030035,-1.0030249,-1.0030473,-1.0030693,-1.0030916,-1.0031141,-1.0031372,-1.0031606,-1.0031848,-1.0032095,-1.0032347,-1.0032613
4,-0.96776223,-0.9692144,-0.9706,-0.9719244,-0.97319263,-0.9744088,-0.97557646,-0.97669876,-0.977778,-0.9788164,-0.9798151,-0.9807755,-0.9816983,-0.9825839,-0.983433,-0.984246,-0.98502344,-0.98576564,-0.98647326,-0.98714715,-0.98778814,-0.98839724,-0.98897576,-0.9895248,-0.99004555,-0.99053997,-0.99100894,-0.9914545,-0.9918777,-0.9922803,-0.9926634,-0.9930284,-0.9933766,-0.9937092,-0.9940273,-0.9943317,-0.99462324,-0.9949028,-0.99517107,-0.9954285,-0.9956761,-0.9959138,-0.9961419,-0.99636126,-0.9965721,-0.99677444,-0.9969685,-0.99715495,-0.99733347,-0.9975046,-0.9976685,-0.99782544,-0.9979754,-0.99811846,-0.99825513,-0.9983856,-0.99850994,-0.99862844,-0.99874127,-0.9988486,-0.9989508,-0.9990482,-0.99914074,-0.99922884,-0.99931294,-0.999393,-0.99946916,-0.99954176,-0.9996113,-0.9996779,-0.9997414,-0.99980253,-0.99986106,-0.9999178,-0.99997205,-1.0000249,-1.0000759,-1.0001253,-1.0001734,-1.0002204,-1.0002664,-1.0003111,-1.0003551,-1.0003982,-1.0004408,-1.0004824,-1.0005238,-1.0005646,-1.0006045,-1.0006443,-1.0006835,-1.0007223,-1.0007608,-1.0007988,-1.0008364,-1.0008738,-1.0009104,-1.0009465,-1.0009824,-1.0010176,-1.0010521,-1.0010862,-1.0011199,-1.0011528,-1.001185,-1.0012168,-1.0012475,-1.0012777,-1.0013071,-1.001336,-1.0013639,-1.0013912,-1.0014174,-1.001443,-1.0014678,-1.0014918,-1.0015148,-1.0015373,-1.0015589,-1.0015798,-1.0015998,-1.0016195,-1.0016382,-1.0016563,-1.0016738,-1.0016909,-1.0017074,-1.0017234,-1.0017389,-1.0017542,-1.0017691,-1.0017838,-1.0017984,-1.0018126,-1.0018266,-1.0018411,-1.0018551,-1.0018694,-1.0018837,-1.0018985,-1.0019128,-1.001928,-1.0019433,-1.0019588,-1.0019749,-1.0019913,-1.002008,-1.002025,-1.0020429,-1.0020611,-1.0020796,-1.0020986,-1.0021183,-1.0021385,-1.002159,-1.0021799,-1.0022013,-1.0022231,-1.0022454,-1.002268,-1.0022911,-1.0023144,-1.0023377,-1.0023617,-1.0023857,-1.0024097,-1.0024338,-1.0024583,-1.0024825,-1.0025069,-1.002531,-1.0025554,-1.0025793,-1.0026033,-1.0026269,-1.0026504,-1.0026737,-1.0026966,-1.0027194,-1.0027418,-1.0027639,-1.0027854,-1.0028069,-1.0028285,-1.0028491,-1.0028696,-1.00289,-1.0029105,-1.0029304,-1.0029504,-1.0029703,-1.0029904,-1.0030104,-1.0030305,-1.0030509,-1.0030717,-1.003093,-1.0031148,-1.0031375,-1.0031607,-1.0031848
5,-0.959428,-0.961229,-0.9629562,-0.964614,-0.9662062,-0.96773624,-0.9692069,-0.9706207,-0.9719795,-0.97328514,-0.97453886,-0.9757421,-0.97689563,-0.97800076,-0.9790583,-0.98006934,-0.9810352,-0.98195654,-0.9828352,-0.9836722,-0.9844692,-0.9852277,-0.9859496,-0.98663634,-0.9872898,-0.9879116,-0.98850346,-0.989067,-0.98960423,-0.99011636,-0.9906048,-0.9910712,-0.99151695,-0.9919427,-0.9923501,-0.99274033,-0.99311346,-0.9934709,-0.99381363,-0.99414194,-0.9944562,-0.9947576,-0.9950462,-0.9953227,-0.99558747,-0.99584085,-0.99608326,-0.99631494,-0.9965364,-0.99674803,-0.9969499,-0.9971424,-0.9973261,-0.99750096,-0.9976676,-0.99782616,-0.997977,-0.99812055,-0.9982568,-0.99838656,-0.99850976,-0.9986271,-0.9987384,-0.99884444,-0.9989451,-0.9990411,-0.99913245,-0.9992197,-0.9993031,-0.9993826,-0.9994587,-0.99953157,-0.9996017,-0.999669,-0.9997339,-0.9997965,-0.99985695,-0.9999155,-0.9999726,-1.0000278,-1.0000817,-1.0001342,-1.0001854,-1.0002359,-1.000285,-1.0003335,-1.0003811,-1.0004278,-1.0004737,-1.0005193,-1.0005641,-1.0006081,-1.0006514,-1.0006942,-1.0007364,-1.0007778,-1.0008188,-1.0008589,-1.0008988,-1.0009378,-1.000976,-1.0010135,-1.0010504,-1.0010862,-1.0011215,-1.0011561,-1.0011896,-1.0012225,-1.0012544,-1.0012854,-1.0013157,-1.0013448,-1.001373,-1.0014007,-1.0014272,-1.0014527,-1.0014774,-1.0015012,-1.0015243,-1.0015466,-1.0015678,-1.0015885,-1.0016083,-1.0016274,-1.0016459,-1.0016636,-1.0016809,-1.0016977,-1.001714,-1.0017301,-1.0017453,-1.0017607,-1.0017755,-1.0017904,-1.001805,-1.0018194,-1.001834,-1.0018487,-1.0018632,-1.001878,-1.0018929,-1.0019083,-1.0019237,-1.0019395,-1.0019556,-1.0019722,-1.001989,-1.0020063,-1.002024,-1.0020423,-1.002061,-1.0020801,-1.0020998,-1.0021198,-1.0021404,-1.0021613,-1.0021826,-1.0022045,-1.0022266,-1.0022491,-1.0022717,-1.002295,-1.0023183,-1.0023419,-1.0023654,-1.002389,-1.0024129,-1.0024368,-1.0024606,-1.0024844,-1.002508,-1.0025314,-1.0025547,-1.0025777,-1.0026004,-1.0026232,-1.0026453,-1.0026672,-1.0026886,-1.00271,-1.0027307,-1.0027514,-1.0027711,-1.0027909,-1.0028102,-1.0028293,-1.002848,-1.0028666,-1.0028849,-1.0029031,-1.002921,-1.002939,-1.0029571,-1.0029756,-1.0029938,-1.0030124,-1.0030317,-1.0030514,-1.0030715,-1.0030925,-1.0031146
6,-0.95099074,-0.95314634,-0.95521873,-0.95721155,-0.95912796,-0.96097064,-0.96274203,-0.9644443,-0.9660794,-0.9676491,-0.96915495,-0.9705985,-0.9719812,-0.9733048,-0.97457063,-0.97578037,-0.97693586,-0.9780386,-0.97909105,-0.9800944,-0.9810511,-0.98196286,-0.9828321,-0.98366034,-0.98445,-0.9852029,-0.9859209,-0.9866059,-0.9872597,-0.98788387,-0.98848,-0.9890496,-0.98959404,-0.99011457,-0.99061245,-0.99108875,-0.9915445,-0.9919805,-0.9923978,-0.9927968,-0.9931789,-0.99354416,-0.9938935,-0.9942274,-0.99454635,-0.9948515,-0.9951422,-0.99542,-0.9956849,-0.99593747,-0.99617815,-0.9964074,-0.9966256,-0.9968332,-0.9970308,-0.99721843,-0.99739724,-0.99756676,-0.99772793,-0.99788105,-0.9980268,-0.998165,-0.9982967,-0.9984215,-0.99854064,-0.9986539,-0.998762,-0.9988648,-0.99896294,-0.9990568,-0.9991466,-0.9992326,-0.99931526,-0.9993946,-0.9994709,-0.9995442,-0.9996156,-0.9996842,-0.9997509,-0.99981546,-0.99987817,-0.9999393,-0.99999917,-1.0000571,-1.0001142,-1.0001698,-1.0002245,-1.0002779,-1.0003306,-1.000382,-1.0004327,-1.0004823,-1.0005312,-1.0005792,-1.0006267,-1.0006732,-1.0007187,-1.0007633,-1.0008073,-1.0008503,-1.0008926,-1.0009341,-1.0009744,-1.0010136,-1.0010523,-1.0010899,-1.0011266,-1.0011622,-1.0011969,-1.0012304,-1.0012629,-1.0012944,-1.0013249,-1.0013543,-1.0013828,-1.0014104,-1.0014367,-1.0014625,-1.0014871,-1.0015104,-1.0015333,-1.0015552,-1.001576,-1.0015965,-1.0016161,-1.001635,-1.0016532,-1.0016706,-1.001688,-1.0017046,-1.0017207,-1.0017368,-1.0017521,-1.0017676,-1.0017827,-1.0017978,-1.0018129,-1.001828,-1.0018431,-1.0018584,-1.0018735,-1.0018892,-1.001905,-1.001921,-1.0019376,-1.0019546,-1.0019716,-1.0019892,-1.0020074,-1.0020255,-1.0020446,-1.0020639,-1.0020838,-1.0021039,-1.0021248,-1.0021455,-1.0021672,-1.002189,-1.0022112,-1.0022337,-1.0022564,-1.0022793,-1.0023025,-1.0023261,-1.0023491,-1.0023729,-1.0023965,-1.00242,-1.0024433,-1.0024668,-1.0024897,-1.0025127,-1.0025353,-1.0025578,-1.0025798,-1.0026014,-1.0026227,-1.0026436,-1.0026641,-1.0026844,-1.002704,-1.002723,-1.0027418,-1.00276,-1.002778,-1.0027957,-1.0028129,-1.0028298,-1.0028462,-1.0028626,-1.0028789,-1.002895,-1.0029111,-1.0029273,-1.002944,-1.0029604,-1.0029776,-1.0029954,-1.0030136,-1.0030323,-1.0030522
7,-0.9424543,-0.94496524,-0.94738233,-0.9497085,-0.95194656,-0.95409894,-0.9561678,-0.95815563,-0.96006423,-0.9618957,-0.96365184,-0.9653348,-0.9669466,-0.96848905,-0.96996456,-0.9713751,-0.97272295,-0.97401035,-0.97523975,-0.9764131,-0.9775332,-0.9786022,-0.97962236,-0.98059607,-0.9815254,-0.98241264,-0.9832598,-0.9840688,-0.9848416,-0.98558,-0.98628575,-0.98696005,-0.98760474,-0.98822135,-0.98881066,-0.9893745,-0.98991346,-0.99042875,-0.9909213,-0.99139225,-0.99184227,-0.9922722,-0.9926829,-0.9930749,-0.99344915,-0.9938063,-0.99414665,-0.9944713,-0.99478066,-0.9950752,-0.99535567,-0.9956227,-0.9958766,-0.9961182,-0.996348,-0.99656624,-0.9967736,-0.99697095,-0.9971583,-0.9973363,-0.9975056,-0.9976665,-0.9978195,-0.9979649,-0.99810356,-0.99823534,-0.9983612,-0.9984809,-0.9985954,-0.99870485,-0.99880946,-0.99890983,-0.99900573,-0.99909824,-0.99918723,-0.9992727,-0.9993553,-0.9994351,-0.99951226,-0.99958694,-0.99965936,-0.9997301,-0.9997987,-0.99986553,-0.9999306,-0.9999944,-1.0000567,-1.0001174,-1.000177,-1.0002353,-1.0002924,-1.0003486,-1.0004032,-1.0004572,-1.0005099,-1.0005615,-1.000612,-1.0006616,-1.0007101,-1.0007577,-1.0008041,-1.0008495,-1.0008935,-1.000937,-1.000979,-1.0010198,-1.0010594,-1.0010983,-1.0011356,-1.0011722,-1.0012074,-1.0012412,-1.0012741,-1.001306,-1.0013366,-1.0013659,-1.0013944,-1.0014217,-1.001448,-1.0014732,-1.0014976,-1.001521,-1.0015432,-1.0015649,-1.0015856,-1.0016059,-1.001625,-1.0016437,-1.0016618,-1.0016793,-1.0016965,-1.001713,-1.0017295,-1.0017457,-1.0017614,-1.0017772,-1.0017929,-1.0018086,-1.0018243,-1.0018401,-1.0018561,-1.0018721,-1.0018885,-1.001905,-1.0019219,-1.0019392,-1.0019566,-1.0019747,-1.0019931,-1.0020121,-1.0020313,-1.002051,-1.0020711,-1.0020916,-1.0021126,-1.002134,-1.0021557,-1.0021776,-1.0022,-1.0022228,-1.0022457,-1.0022686,-1.002292,-1.0023152,-1.0023388,-1.0023623,-1.0023855,-1.0024086,-1.0024318,-1.0024549,-1.0024775,-1.0024999,-1.0025222,-1.002544,-1.0025654,-1.0025866,-1.002607,-1.0026271,-1.0026467,-1.0026658,-1.0026844,-1.0027021,-1.00272,-1.002737,-1.0027535,-1.0027698,-1.0027856,-1.0028007,-1.0028158,-1.0028306,-1.0028452,-1.0028596,-1.002874,-1.0028883,-1.002903,-1.0029176,-1.0029328,-1.0029485,-1.0029645,-1.0029814,-1.0029993
8,-0.9338219,-0.9366851,-0.9394432,-0.9420988,-0.9446546,-0.94711286,-0.949476,-0.95174634,-0.95392627,-0.95601803,-0.95802397,-0.9599465,-0.9617881,-0.9635512,-0.9652385,-0.9668525,-0.96839577,-0.969871,-0.97128093,-0.9726281,-0.97391546,-0.9751451,-0.97631973,-0.97744215,-0.97851443,-0.979539,-0.980518,-0.9814536,-0.9823478,-0.9832023,-0.9840194,-0.9848002,-0.9855467,-0.9862607,-0.98694277,-0.98759496,-0.9882182,-0.98881376,-0.9893827,-0.98992646,-0.9904456,-0.99094105,-0.991414,-0.9918654,-0.99229604,-0.99270636,-0.99309766,-0.99347043,-0.99382526,-0.9941631,-0.9944848,-0.9947909,-0.995082,-0.995359,-0.9956223,-0.9958725,-0.9961104,-0.99633634,-0.99655145,-0.9967558,-0.9969502,-0.99713475,-0.9973105,-0.99747795,-0.9976373,-0.997789,-0.997934,-0.998072,-0.9982039,-0.9983298,-0.99845064,-0.99856615,-0.9986769,-0.9987834,-0.99888575,-0.9989842,-0.9990791,-0.999171,-0.99925935,-0.99934524,-0.9994282,-0.9995088,-0.99958706,-0.99966305,-0.9997373,-0.9998095,-0.9998801,-0.9999486,-1.0000157,-1.0000812,-1.0001453,-1.0002078,-1.0002693,-1.0003291,-1.0003877,-1.0004449,-1.0005007,-1.0005554,-1.000609,-1.000661,-1.0007119,-1.0007615,-1.0008098,-1.0008569,-1.0009025,-1.0009471,-1.0009903,-1.0010321,-1.0010726,-1.001112,-1.0011498,-1.0011865,-1.001222,-1.0012562,-1.001289,-1.0013205,-1.0013508,-1.0013803,-1.0014083,-1.0014354,-1.0014613,-1.0014863,-1.0015099,-1.0015329,-1.0015553,-1.0015764,-1.001597,-1.0016168,-1.001636,-1.0016545,-1.0016727,-1.0016904,-1.0017077,-1.0017246,-1.0017414,-1.0017579,-1.0017743,-1.0017908,-1.0018073,-1.0018237,-1.0018402,-1.0018572,-1.001874,-1.0018911,-1.0019089,-1.0019265,-1.0019447,-1.0019635,-1.0019823,-1.0020016,-1.0020214,-1.0020417,-1.0020626,-1.0020832,-1.0021048,-1.0021265,-1.0021484,-1.0021709,-1.0021937,-1.0022166,-1.0022398,-1.0022632,-1.0022864,-1.00231,-1.0023334,-1.0023568,-1.0023806,-1.0024034,-1.0024264,-1.0024495,-1.002472,-1.0024941,-1.0025162,-1.0025374,-1.0025585,-1.0025789,-1.0025986,-1.0026182,-1.0026369,-1.0026553,-1.0026729,-1.00269,-1.0027064,-1.0027224,-1.0027378,-1.0027524,-1.002767,-1.002781,-1.0027945,-1.002808,-1.0028208,-1.0028336,-1.0028462,-1.0028591,-1.0028718,-1.0028847,-1.002898,-1.0029118,-1.0029259,-1.0029408,-1.0029567
